0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,category,text,sa
0.1514277558746146,0.035947483910280964,0.08706328795353849,-0.27392441270047235,0.6749544993751563,-0.12005275050227876,0.303784802540676,-0.4251352473968124,0.021265077553896457,-0.024118456809499714,-0.0679605245299567,0.05763492023204707,0.007910080316384193,-0.09594581383401267,0.08116736058586843,-0.037877180905359464,-0.017291326247940067,-0.08038368047386796,0.011589708602936096,-0.03717321456562792,-0.006189376535499686,0.0900434433503764,-0.03677492394912877,-0.06981229521194518,0.05713365425305982,0.012278071106874164,-0.054552624138011784,-0.1141758523083136,-0.11041047949459394,0.07203158357597708,0.014669480631768898,0.00843500815982993,0.039288592303875505,0.018638039802502532,0.010347820296115676,-0.0015892136728662082,0.03526593499423942,0.0377219462575471,-0.049622597225170054,-0.02898146102033262,-0.044501126779497906,FOOD & DRINK,dessert recipe raisin lover hater steer clear time stop hate,-0.3182
-0.46669807294409943,0.018837546956131365,-0.14926750515427661,0.1354635597070907,0.14751537050690378,-0.12936927171788087,0.20083352679090472,0.00302551953351748,0.01252170498762111,-0.24501427799193268,0.06034744377884516,-0.34101953045464495,0.07592353635615395,0.6233791439227963,0.13664170568709608,-0.0243164273368449,-0.08259204683411918,0.11488890524389211,0.07841169954683484,-0.09899982355907098,0.07737655846363135,-0.03315169813220323,-0.04041668280363103,0.03733499447407039,0.05808370684808414,-0.0392119513752508,0.03823353482068694,0.003346814358537104,0.0029153609692151874,0.003501951180537661,-0.0277368602376927,-0.0155452099811303,-0.03336773397158247,-0.0065495284248453895,0.047329835146271745,-0.023971283829959885,-0.013238062340952744,0.03863335432501023,-0.00544371270174617,0.02989068222579287,0.026329253871288084,GROUPS VOICES,trump different response orlando vega massacre reveal hypocrisy orlando trump vowed protect american violence curiously made vow,-0.3612
-0.17542178726027052,-0.05048793978221646,-0.10307421298247317,-0.01975004278310068,-0.024886050007742064,0.0751094685233715,-0.050609820771048086,0.03779199928471568,-0.07941476307964783,0.051731658326765774,0.06762808769117681,0.054962049646541826,-0.028233614736286886,0.006829729482146697,0.05661611140198891,-0.030881834495495197,-0.007151144810954941,-0.019838299081329495,-0.04309767878757623,-0.02759958131359057,-0.29584187419065416,0.05322909719186834,-0.0011695127570299153,-0.06197461478949528,0.24407991888809022,0.39106821677689924,-0.09430674188778228,-0.25278407174924966,0.18927867449118968,-0.31043302306940396,0.2599270668396037,0.2035811162869754,0.20816224882227707,0.060082957463487525,-0.37155203114099056,0.5688128015512898,0.39637948206417367,0.20258157532103369,-0.3194648043941284,-0.0004948426339270448,0.19541508322617976,POLITICS,friday talking point double standard hypocrisy going begin today rather loaded question much attention think medium paying towards presidential nominee right getting 13 15 percent support public opinion poll party voter,0.6597
-0.23117284292392898,0.011709805716405584,-0.031048578970427437,0.043834201503269686,0.06013353232280743,-0.005822741394641068,0.021514359376432396,0.00879314762641729,0.04232076836751492,0.052710227879869564,0.002411723622366033,0.042648573141774754,-0.08052912914732714,-0.07479845526806168,-0.026394432548142468,-0.06204058141400755,-0.012419450852986682,-0.039716087046670366,-0.009143458965872257,-0.0463242957030036,-0.001984308294868229,-0.02226534718713129,-0.05706608265454752,0.004700692917516831,0.010354851690923188,0.01873541771484559,-0.04386397280056217,-0.038525240368398536,-0.0635243206444734,0.030436313152037056,0.012137284767702683,0.013618075593377538,-0.020768563363466667,-0.028739232210799416,0.014231364920304634,-0.002887187338221686,0.015146236993045611,0.030238025806186355,-0.018971178310720878,-0.01902964823418923,-0.035314006614528465,FOOD & DRINK,postthanksgiving detox diet overindulging thanksgiving unavoidable feeling bloated puffy doesnt black friday isnt enough,0.128
0.015806544007971643,-0.12993595575753344,-0.14410468651964778,-0.07977285001040903,-0.07846729309044867,0.3563519818404999,0.1245435167139779,-0.34771472399342845,-0.17022779052452067,0.40161368375308404,-0.15978330378201805,-0.1436722430155029,-0.1711823663876847,0.21991655202531932,-0.6476191249570922,-0.21120556120104775,0.1086326609118848,0.07535625759484388,0.11983125907501288,-0.16180813028478513,-0.04154519132763399,0.04812045299889413,0.18025358722909943,0.4927859853560708,-0.2773094641924399,-0.1425689425396265,-0.2184282319217896,0.29715671543421446,0.12878389449049582,0.03698946571792529,0.02500808494248151,0.3476214968820309,0.10757119482151348,-0.1846798400370576,-0.06717399171852735,-0.08181521057782594,-0.024301228563779437,0.014488564068048711,0.03139097478822688,0.08283336642835325,-0.07324457273409313,WELLNESS,6 quote encourage march march stress strain constantly connected sometimes take life wellbeing course gps,0.0772
-0.1303770069504704,-0.05132152908479752,-0.03671172874072518,0.025580153416173874,0.0684472701138983,0.03467625711057841,0.030738379404624226,-0.05398135091069015,-0.02289775671398049,0.022337987584612324,0.0925132475859747,0.03507321660543089,-0.05543028262946322,-0.060446565242580415,-0.09735849809493313,-0.10652120946654257,-0.003224904093718539,0.08823020392390922,-0.10302813155717683,-0.017269302579150964,-0.007233551083766112,-0.12905600948376098,0.11807031976048946,0.18929600522645218,-0.07868464678807645,0.11528575396020896,0.23996427405520798,-0.12968140245838192,0.11121644693750166,-0.11604156165523707,0.6441807151374618,-0.33987496729175043,-0.1982277096902792,0.007025908486449322,-0.055531629130306424,0.2998193721571868,-0.34244883986890634,-0.031946243009450905,0.23737663017300384,0.10901165410895948,-0.44016312972782284,TRAVEL,forget white sand beach shore pink black even green laura ratliff cond nast traveler sure white sand crystalline water great beach come shade,0.6705
0.08805549431140364,0.8150746509977971,-0.10895650828685464,0.08385284700150218,-0.23360032980567738,-0.07706360569015672,-0.2332885833225327,-0.06050895937755805,-0.34906355776124376,0.01910394842110368,-0.0038520312106898767,0.0011896670557624692,-0.023585804471810176,0.16631332362288007,0.0497898893611905,0.14940018740182795,0.06437152758747554,0.019696982645124362,0.07829885707850744,0.2032521318006942,-0.5563426745251062,0.06953991208126498,0.3770846963654042,-0.44328474258169526,0.18962065655008523,0.619791079347295,0.09013106676081771,0.03469234408158747,-0.25912919193496214,0.03674203448236834,0.1746683222947559,0.37489242111768256,0.16617918292389017,-0.28788785544142015,-0.2769055289214153,0.03526028573223434,0.23730071809820716,-0.062404686393800604,0.10566231518724017,0.049755204663700585,-0.021690178426217642,WELLNESS,8 weird new workout fitness always little silly think history would throw rock far possible hold,0.0534
-0.23117284292403303,0.01170980571643796,-0.031048578970415658,0.04383420150333671,0.06013353232280416,-0.00582274139464777,0.021514359376432046,0.00879314762641791,0.04232076836751197,0.05271022787987438,0.0024117236223694743,0.04264857314176137,-0.08052912914735641,-0.07479845526806067,-0.026394432548187276,-0.06204058141402088,-0.012419450852972741,-0.0397160870466528,-0.009143458965899832,-0.04632429570301661,-0.0019843082948320856,-0.022265347187139763,-0.05706608265457718,0.004700692917506464,0.01035485169092748,0.01873541771483266,-0.043863972800581616,-0.03852524036840781,-0.06352432064447873,0.030436313152040168,0.012137284767680211,0.013618075593383744,-0.02076856336346711,-0.028739232210795676,0.014231364920296892,-0.002887187338234127,0.01514623699304498,0.030238025806183223,-0.01897117831071772,-0.01902964823418103,-0.035314006614527924,BUSINESS & FINANCES,uber begin testing fleet selfdriving car pittsburgh month vehicle see regular public use,0.0
0.44005376221231257,-0.09283945821913911,0.33877169835729526,-0.4575584553841677,0.9067368366888758,-0.33149628233063533,-0.017390400532827466,-0.0776443444755146,-0.4456680728588492,0.027035059922755997,0.1320233046798471,-0.26209380948762806,-0.19925917348874106,-0.011271096956740303,-0.03566410286207937,-0.20118852480545224,0.13251065310120488,0.046287292081970785,-0.14911742928108412,-0.10933055533228388,0.13040138886536892,-0.013873457544146916,-0.11989242698114892,-0.1092888478069477,-0.009100908995906687,0.14248855459706916,-0.10990424295491145,-0.18400825061403595,0.08131535790657851,0.01475303836910753,0.33521600952465214,0.012826219458804529,-0.1996901602385286,0.1303914777993086,-0.09675348338454855,0.30725543535833716,-0.0453190216071511,-0.01411920934357112,0.44146431270361763,-0.060351659146371556,-0.15198878807904098,WORLD NEWS,learned auschwitz 70th anniversary liberation auschwitz marked january 27 international holocaust remembrance day come time asking happening europe,0.0
-0.33260351902024626,-0.010099989716943198,-0.08143256534861759,0.06588681026442321,0.09900870667543103,-0.02067638323961866,-0.00888305726846843,0.018663992365300516,0.014271305570510193,0.015045691352783136,-0.05632456050730286,0.07678623452885361,-0.05196950060121862,-0.06344361232676517,-0.12865746406621129,0.046507063061088955,-0.015960831183755537,0.06783537807127825,-0.2381117459184531,0.5139434039990739,-0.08319704805942012,0.5898451836944172,-0.14791414364130287,-0.02045287706631294,-0.07987283219623598,-0.08529716650139066,-0.058944238016808356,-0.08762912855241757,0.2136608641089909,-0.031419988994719324,-0.0903282838247127,-0.05813165960323937,-0.09243064835953581,-0.12055741369273373,0.054682741110279084,0.07247558381927134,0.03537943342160573,-0.1267465820359952,0.06200134970080224,0.024001166313343772,-0.006677294142788239,BUSINESS & FINANCES,tax avoidance accusation scaring away investor apple google tax policy adviser michael lewis said charity planned publish guide investor next month outlining,-0.5859
0.17290697265057314,0.7803421333528295,-0.3196878028043923,-0.06499916615380454,-0.4147045681312374,0.2469341358690925,-0.06085873369840729,-0.23305170881836662,-0.49012261612145774,0.08471256787703156,0.20765013460617032,-0.18305858706061284,0.08671446337786325,-0.24085063519392952,0.5111308342670671,-0.3177919701926585,-0.13877333807139208,0.16911938391616285,-0.12439375330401588,0.05338049317307152,0.07201465222783587,0.1511436314122867,-0.16383085880762166,-0.016666368417213667,0.0033535759845894015,-0.059106686324802905,-0.10262122923496869,-0.014563994209136013,0.10472354894995045,-0.03659759963602716,0.019304651529403118,0.024030076368123415,-0.074885933324885,0.20974173731161022,-0.11710289797725676,0.4019067013056004,-0.01756581084121582,0.3726567541612118,-0.3189726200237642,-0.2591192868991134,0.1844234893781178,GROUPS VOICES,watch homophobe invented scary new tactic undo equal right sneaky trick conservative lawmaker realized cant pas law specifically target lgbt people instead theyre selectively rewriting nondiscrimination law big gay loophole,-0.6486
-0.17616763840449373,-0.17379969108679488,-0.5183731453980148,-0.13610916275473015,-0.2516900687747135,0.5980981796335681,0.3885023803169072,-0.3478164436294186,-0.5124833393191749,0.07435927636960045,0.07612169875682527,-0.7686164911581257,0.12739898268905037,0.6236837544948244,0.06381085658876727,-0.17339224078424215,-0.18974833550455983,0.35096398674216817,0.027770646341277773,-0.1614115738637272,0.17736474954140477,0.05435402845373679,-0.09352250982153482,-0.0014432324375715819,0.08062857778811017,-0.11653042520427048,0.0569313546004725,0.0647587878826892,0.0019359195438776995,0.05701187902434849,-0.2370975644734522,-0.08662631986846595,-0.05114538954367183,-0.008703137203585332,0.07661830322730018,-0.07927000528063191,0.03147068864369325,0.20387043349753867,0.11021395338280043,0.0501495245215376,-0.025370209932038403,POLITICS,trump boast likely saved billion life nation 330 million people thats whopper,0.4215
-0.2311728429240129,0.011709805716428953,-0.03104857897042798,0.04383420150331748,0.06013353232278281,-0.0058227413946403675,0.021514359376436854,0.00879314762641291,0.04232076836751054,0.052710227879875934,0.0024117236223698724,0.042648573141752674,-0.08052912914735895,-0.0747984552680628,-0.026394432548169117,-0.062040581414038475,-0.012419450852978449,-0.039716087046637545,-0.009143458965898068,-0.04632429570300394,-0.0019843082948354644,-0.022265347187134864,-0.05706608265457547,0.004700692917509363,0.010354851690923943,0.01873541771483206,-0.04386397280056433,-0.03852524036840093,-0.06352432064448071,0.03043631315203727,0.012137284767665455,0.013618075593391205,-0.020768563363484472,-0.028739232210790763,0.014231364920292608,-0.00288718733823667,0.015146236993056643,0.03023802580619478,-0.018971178310717138,-0.019029648234185518,-0.03531400661453314,FOOD & DRINK,dining dark spiritual catharsis palate along hundred guest enjoying meal blindfolded,0.5267
-0.231172842924001,0.011709805716419082,-0.031048578970434823,0.04383420150331275,0.060133532322774755,-0.005822741394631216,0.021514359376434308,0.008793147626413676,0.04232076836750216,0.05271022787987648,0.00241172362237391,0.04264857314175236,-0.08052912914735558,-0.07479845526805638,-0.02639443254815164,-0.06204058141402597,-0.012419450852972478,-0.03971608704665355,-0.009143458965896528,-0.046324295703008514,-0.001984308294840884,-0.022265347187140464,-0.05706608265456755,0.00470069291751554,0.010354851690920704,0.018735417714833464,-0.04386397280057447,-0.038525240368407425,-0.0635243206444751,0.030436313152032664,0.012137284767688002,0.01361807559339187,-0.02076856336347621,-0.0287392322107911,0.01423136492028622,-0.002887187338230138,0.015146236993047965,0.030238025806172922,-0.01897117831072495,-0.0190296482341876,-0.035314006614524364,FOOD & DRINK,winter soup recipe thick stand spoon bowl two sure winter chill wont stand chance,0.1431
-0.21024443444283145,0.024966797753955536,-0.038902639381752695,0.03718044436598681,0.03534713822591673,0.046765080234277646,-0.0513885771098307,-0.10759628269742967,0.007436921093000442,0.06488383397578898,-0.031153618710950178,0.08354615226855878,-0.36349304751587436,-0.08218220515284534,0.3008800517235635,0.48439469722792405,0.5283864384728386,0.09701761705232405,-0.10672239569753016,-0.2202268451619465,0.04367465821631009,-0.05942147725073892,-0.11736174489710051,0.16240765799850837,0.05140745414101044,-0.03404078637038306,0.005239335170423253,0.09841620287644937,0.050265078684671706,-0.05142457902535386,-0.09450586033260493,-0.09231964323527858,0.09302406093764048,-0.11942408562775894,0.05788863452914517,0.05389207268782351,0.04879464350089479,0.022600640850190635,0.004148038357383015,0.041182421152371196,-0.0245019953134909,TRAVEL,paris metro london tube mass transit sign around world easy identify others much find sign pointing direction mass transit,0.4404
-0.23117284292400048,0.011709805716418154,-0.031048578970434868,0.043834201503312596,0.06013353232277461,-0.005822741394632536,0.021514359376433197,0.008793147626415228,0.042320768367500754,0.05271022787987591,0.002411723622375313,0.042648573141754784,-0.08052912914734886,-0.07479845526805656,-0.02639443254815539,-0.062040581414028635,-0.012419450852973253,-0.0397160870466541,-0.009143458965895678,-0.04632429570300564,-0.001984308294841881,-0.022265347187139135,-0.05706608265456917,0.004700692917513573,0.010354851690924247,0.018735417714836042,-0.04386397280057018,-0.03852524036840649,-0.06352432064447533,0.030436313152032955,0.012137284767688645,0.013618075593391999,-0.020768563363476128,-0.02873923221078931,0.014231364920292686,-0.0028871873382290193,0.015146236993046444,0.030238025806175652,-0.018971178310727702,-0.019029648234182347,-0.03531400661452603,WORLD NEWS,kurd treatment turkey indefensible article response public letter written ibrahim kurtulus criticizing previous article,-0.3612
0.018712080996534323,-0.0743731085890264,-0.14600730005666093,-0.07434056496300741,-0.12345208064503572,-0.3717529980134355,-0.03553019493995754,0.02735652769737037,0.5679112258490151,0.5188828079886111,-0.03654753799934062,-0.33591106631238576,0.035292438161311335,-0.06867421762384232,0.13244880028672956,-0.10518883822676024,0.008892200049275302,-0.011957858464227223,-0.12071467220916936,-0.03620178437883183,-0.0598449890678841,0.03299821820795805,-0.03691878293411792,0.0069943539289090495,0.04364217432937183,0.049397155993629045,0.033502174675031034,-0.007914597173752362,-0.049193524389204976,0.048457112958621595,-0.06398432302492052,0.006924515065566796,-0.02337017396512581,-0.04015321926189798,-0.011861641321794373,-0.0010314024017056627,0.019464036173628747,-0.03461786711395844,-0.030513336164400592,0.013623319170829496,-0.03095432327671298,FOOD & DRINK,9 delicious way use sweet summer berry sweet juicy summer berry put use salad parfait muffin,0.8658
0.30514170350254305,-0.11989568335957758,-0.30063843146340063,-0.32257204049395993,-0.1383270584799094,-0.2053973531305492,-0.7224241297657642,-0.430223825000466,0.8564963837840184,0.03776106892714689,-0.025831649724940127,-0.29893198157683226,-0.31347934067283295,-0.12356006345878284,0.28145604363459004,0.6166592160063082,0.19142491367638842,0.14864929876947855,-0.07797822319388953,-0.09379953198583878,0.10693715937459644,-0.40866905601183084,-0.3521294114172126,0.13262758669916827,0.04554940770697649,0.17395838024852942,0.2815662172360443,0.15994675775138759,0.3076341807395546,-0.5871739825208574,-0.4195341446139582,-0.023442937132241413,-0.292062561312133,-0.4163379700031407,-0.1986623006754322,-0.11848104964873113,-0.184876150014606,-0.18233158415004636,0.05894786060195834,-0.08028023233428125,0.14683789215071305,TRAVEL,worst food world way headwater biobio river chile hoped make first descent stopped mapuche indian farm house asked might camp untilled field yes yaco owner replied joined dinner,-0.1779
-0.23117284292399717,0.011709805716415991,-0.031048578970436166,0.04383420150331035,0.06013353232277284,-0.00582274139463211,0.02151435937643313,0.008793147626417924,0.0423207683674995,0.05271022787987603,0.0024117236223754604,0.042648573141755804,-0.08052912914734868,-0.07479845526805486,-0.0263944325481513,-0.062040581414025416,-0.012419450852976813,-0.039716087046658584,-0.009143458965897518,-0.04632429570300416,-0.0019843082948428556,-0.022265347187140145,-0.057066082654569056,0.0047006929175142575,0.010354851690929966,0.018735417714837662,-0.04386397280057078,-0.038525240368405815,-0.06352432064447947,0.030436313152030055,0.012137284767693981,0.013618075593388563,-0.02076856336347346,-0.028739232210793053,0.014231364920295546,-0.002887187338232767,0.015146236993043636,0.030238025806173966,-0.01897117831072335,-0.019029648234185046,-0.03531400661452368,WORLD NEWS,msf refusing eu funding protest turkey migrant deal talking europe refugee shame,-0.7783
